timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1709276653898,1088,POST Login,200,OK,Thread Group 1-59,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1088,0,803
1709276654987,268,POST Log Out,200,OK,Thread Group 1-59,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,268,0,0
1709276654897,1064,POST Login,200,OK,Thread Group 1-61,text,true,,1304,283,4,4,https://thinking-tester-contact-list.herokuapp.com/users/login,1064,0,800
1709276654397,1693,POST Login,200,OK,Thread Group 1-60,text,true,,1304,283,4,4,https://thinking-tester-contact-list.herokuapp.com/users/login,1693,0,1435
1709276655962,268,POST Log Out,200,OK,Thread Group 1-61,text,true,,1304,329,4,4,https://thinking-tester-contact-list.herokuapp.com/users/logout,268,0,0
1709276656090,263,POST Log Out,200,OK,Thread Group 1-60,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,263,0,0
1709276655396,1106,POST Login,200,OK,Thread Group 1-62,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1106,0,840
1709276656503,256,POST Log Out,200,OK,Thread Group 1-62,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,256,0,0
1709276655901,1059,POST Login,200,OK,Thread Group 1-63,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1059,0,794
1709276656961,267,POST Log Out,200,OK,Thread Group 1-63,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,267,0,0
1709276656400,1067,POST Login,200,OK,Thread Group 1-64,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1067,0,805
1709276657468,264,POST Log Out,200,OK,Thread Group 1-64,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,264,0,0
1709276656902,1059,POST Login,200,OK,Thread Group 1-65,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1059,0,797
1709276657962,262,POST Log Out,200,OK,Thread Group 1-65,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276657400,1057,POST Login,200,OK,Thread Group 1-66,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1057,0,794
1709276658457,257,POST Log Out,200,OK,Thread Group 1-66,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276657900,1102,POST Login,200,OK,Thread Group 1-67,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1102,0,833
1709276659003,270,POST Log Out,200,OK,Thread Group 1-67,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,270,0,0
1709276658397,1043,POST Login,200,OK,Thread Group 1-68,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1043,0,788
1709276659442,262,POST Log Out,200,OK,Thread Group 1-68,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276658900,1054,POST Login,200,OK,Thread Group 1-69,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1054,0,797
1709276659954,263,POST Log Out,200,OK,Thread Group 1-69,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,263,0,0
1709276659401,1050,POST Login,200,OK,Thread Group 1-70,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1050,0,789
1709276660452,261,POST Log Out,200,OK,Thread Group 1-70,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,261,0,0
1709276659900,1052,POST Login,200,OK,Thread Group 1-71,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1052,0,791
1709276660954,265,POST Log Out,200,OK,Thread Group 1-71,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,265,0,0
1709276660397,1150,POST Login,200,OK,Thread Group 1-72,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1150,0,799
1709276661548,321,POST Log Out,200,OK,Thread Group 1-72,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,321,0,0
1709276660898,1170,POST Login,200,OK,Thread Group 1-73,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1169,0,896
1709276662068,262,POST Log Out,200,OK,Thread Group 1-73,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276661396,1114,POST Login,200,OK,Thread Group 1-74,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1114,0,855
1709276662511,257,POST Log Out,200,OK,Thread Group 1-74,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276661897,1078,POST Login,200,OK,Thread Group 1-75,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1078,0,818
1709276662976,262,POST Log Out,200,OK,Thread Group 1-75,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276662397,1052,POST Login,200,OK,Thread Group 1-76,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1052,0,792
